review_id,ATT,BI,PV,rating,beliefs
R1095,1.9,,,5.0,"[{""belief_text"": ""perfect size for purses"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""love the product"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1096,1.4,,3.0,5.0,"[{""belief_text"": ""product is the best of the best"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}, {""belief_text"": ""daughter said it was wonderful"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R1097,1.7,,3.0,5.0,"[{""belief_text"": ""exceeds expectations"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""everything I wanted and more"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1098,-1.8,0.0,0.0,1.0,"[{""belief_text"": ""greasy texture"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""poor moisturizing efficacy"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}]"
R1099,2.5,,3.0,5.0,"[{""belief_text"": ""love the scents"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""love the moisturizing qualities"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""appreciates products are made in the US"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1100,1.6,3.0,3.0,5.0,"[{""belief_text"": ""perfect travel and purse size"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great for trying products without purchasing individually"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1101,0.8,,1.0,4.0,"[{""belief_text"": ""wonderful gift idea for young girls"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1102,,,1.0,5.0,"[{""belief_text"": ""good quality"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R1103,3.3,1.0,3.0,5.0,"[{""belief_text"": ""love Burts Bees products (brand)"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""gift box was a perfect add-on for Christmas gift (packaging/occasion)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""included some of their best products (product selection)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""better price than local store (price)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1104,3.6,3.0,3.0,5.0,"[{""belief_text"": ""highly recommend the product based on long-term use"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""product converts new users into fans"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""price was excellent"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""delivery was excellent"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1105,-2.5,,0.0,3.0,"[{""belief_text"": ""product size is much smaller than expected"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""picture is deceiving"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""not much product in the package"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R1106,1.6,2.0,3.0,5.0,"[{""belief_text"": ""really soften rough hands"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""wonderful product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1107,1.4,,,4.0,"[{""belief_text"": ""suitable as a gift"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""recipient liked it"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R1108,1.6,,2.0,5.0,"[{""belief_text"": ""great price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1109,0.8,,3.0,5.0,"[{""belief_text"": ""great small gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1110,,,,5.0,"[{""belief_text"": ""overall positive rating"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1111,0.4,,2.0,5.0,"[{""belief_text"": ""nice feel"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}, {""belief_text"": ""nice smell"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R1112,2.3,,2.0,5.0,"[{""belief_text"": ""effective at moisturizing during cold winter months"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""peppermint scent is fantastic"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great lotions (overall product quality)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1113,0.8,,,5.0,"[{""belief_text"": ""great gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1114,-0.1,,1.0,3.0,"[{""belief_text"": ""would make a nice token gift"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""portions are too small for daily use"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R1115,-3.3,0.0,0.0,1.0,"[{""belief_text"": ""disappointing that Burt's Bees sold out and is now owned by Clorox"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""parent company (Clorox) has irresponsible use of chemicals and animal testing"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""parent company greenwashes with 'Greenworks', making them untrustworthy"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""another good company lost to thieves and villains"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""general_belief""}]"
R1116,1.8,,3.0,3.0,"[{""belief_text"": ""cuticle cream is amazing for moisturizing fingers"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""effectively prevents nasty looking dried out nails"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1117,0.4,,3.0,5.0,"[{""belief_text"": ""good price"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""she loved it"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R1118,0.8,,,5.0,"[{""belief_text"": ""product is excellent"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1119,1.0,,,5.0,"[{""belief_text"": ""amazing overall quality"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R1120,1.7,1.0,2.0,5.0,"[{""belief_text"": ""love the honey lip balm"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""foot cream is great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1121,2.6,2.0,3.0,5.0,"[{""belief_text"": ""excellent product effect"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}, {""belief_text"": ""better than expected"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""would buy again for a friend"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1122,0.7,,,5.0,"[{""belief_text"": ""product met expectations"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R1123,2.6,2.0,3.0,4.0,"[{""belief_text"": ""love the package"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""great variety of products in the gift set"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""getting quality products (Burts Bees)"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1124,1.7,2.0,3.0,5.0,"[{""belief_text"": ""almond face cream is exquisite"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""happy with the kit"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1125,0.0,2.0,1.0,3.0,"[{""belief_text"": ""starter kit is nice"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""kit is super small"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""kit was missing a piece (Lemon Butter Cuticle Cream)"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""Intense Hydration Night Cream is loved and a must-try bargain"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1126,1.6,,2.0,5.0,"[{""belief_text"": ""good stuff (brand quality)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""she was quite pleased (gift recipient satisfaction)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1127,0.8,,,5.0,"[{""belief_text"": ""great little gift for stocking stuffers or thank-yous"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1128,2.0,,,4.0,"[{""belief_text"": ""arrived in perfect condition"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""love Burt's Bees"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R1129,0.4,,,5.0,"[{""belief_text"": ""product was well-received as a gift"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R1130,1.2,,1.0,5.0,"[{""belief_text"": ""love the brand (Burts Bees)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""ready to use"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}]"
R1131,1.0,,1.0,5.0,"[{""belief_text"": ""Love all the Burt's Bees products"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}, {""belief_text"": ""liked the chance to try some different products"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1132,,,,5.0,"[{""belief_text"": ""overall positive evaluation"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1133,2.0,,,5.0,"[{""belief_text"": ""love the almond creme"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""love the almond cuticle creme"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}]"
R1134,0.8,,2.0,4.0,"[{""belief_text"": ""product was exactly as stated"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""shipped well"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}, {""belief_text"": ""arrived with the box a bit dented"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R1135,-2.3,,0.0,2.0,"[{""belief_text"": ""product size is much smaller than expected from the picture"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""insufficient quantity for even one adult"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""misleading product presentation"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}]"
R1136,-2.7,0.0,0.0,2.0,"[{""belief_text"": ""Beeswax hand cream is very waxy, gluey, and takes forever to absorb"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""Pomegranate lip balm's hint of color is invisible and it lacks SPF, making it unsuitable for daytime"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""Honey-Grapeseed hand cream is sticky and takes forever to absorb, making it impractical for use before touching things"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""Coconut foot cream is super goopy and sticky, and made the tub floor very slippery"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""Lemon Butter cuticle cream has a pleasant smell and is the only product genuinely liked"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1137,0.9,,,5.0,"[{""belief_text"": ""giftable product"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""brand is loved"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1138,1.6,,1.0,5.0,"[{""belief_text"": ""always love Burt's Bees (brand)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""made a nice little gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1139,-0.4,,0.0,3.0,"[{""belief_text"": ""smaller than expected"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""cheaply packaged"", ""b_i"": null, ""e_i"": -1, ""att_component"": null, ""type"": ""attribute""}]"
R1140,2.5,1.0,3.0,5.0,"[{""belief_text"": ""makes the hand more moisture"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""makes people feel very comfortable"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""get so much value out of them"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1141,0.8,,,5.0,"[{""belief_text"": ""great stocking stuffer"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1142,,,,5.0,"[{""belief_text"": ""great"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1143,,,3.0,5.0,"[{""belief_text"": ""great value"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R1144,0.9,2.0,2.0,4.0,"[{""belief_text"": ""small packages are great for traveling"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""larger bottles or tubes would be more economical"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}, {""belief_text"": ""good product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1145,0.7,,,5.0,"[{""belief_text"": ""product meets expectations"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R1146,0.4,,2.0,4.0,"[{""belief_text"": ""great present"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""a little smaller than I thought"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R1147,1.9,,3.0,5.0,"[{""belief_text"": ""fast delivery"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""friend was excited and loved it"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1148,4.3,2.0,3.0,5.0,"[{""belief_text"": ""lip balms are excellent"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""hand cream is fantastic and fixes dry, calloused hands"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""products are effective with small amounts (a little goes a long way)"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""love the smells of the products"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""overall love the brand and products"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1149,0.9,,,5.0,"[{""belief_text"": ""product is highly satisfactory"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1150,,,,5.0,"[{""belief_text"": ""purchased as a gift"", ""b_i"": null, ""e_i"": 0, ""att_component"": null, ""type"": ""general_belief""}]"
R1151,2.3,,2.0,4.0,"[{""belief_text"": ""nice sampler pack with lotions and balms"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""products are nice as expected from the brand"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""size is small and portable for car or pocket"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1152,2.3,1.0,3.0,5.0,"[{""belief_text"": ""high quality product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""satisfied with the price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""good product overall"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R1153,-1.6,,0.0,2.0,"[{""belief_text"": ""items are tiny"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""not worth the price"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R1154,0.7,,1.0,3.0,"[{""belief_text"": ""product is decent overall"", ""b_i"": 0.7, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""general_belief""}, {""belief_text"": ""packaging is nice"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""kit seems to have a lot of useful things"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}, {""belief_text"": ""price is not good, found cheaper locally"", ""b_i"": 0.5, ""e_i"": -1, ""att_component"": -0.5, ""type"": ""attribute""}]"
R1155,2.4,,2.0,5.0,"[{""belief_text"": ""good price compared to buying each item outright"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""shipped fast"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""sure she will love it"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1156,1.5,,,4.0,"[{""belief_text"": ""good as a gift"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}, {""belief_text"": ""good selection of products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1157,,,,5.0,"[{""belief_text"": ""product is good"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1158,-1.9,,0.0,3.0,"[{""belief_text"": ""foot cream has no efficacy"", ""b_i"": 1.0, ""e_i"": -1, ""att_component"": -1.0, ""type"": ""attribute""}, {""belief_text"": ""product size is very small"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}]"
